-1.917343582585124273e-01,4.981970236761866566e+00,5.000000000000000000e+00,-1.599449369186392467e+00
-2.012840655505905019e-01,4.648773726873562495e+00,4.833333333333333037e+00,-1.599449369186392689e+00
-2.108337728426686042e-01,4.315577216985258424e+00,4.666666666666666963e+00,-1.599449369186392689e+00
-2.203834801347466787e-01,3.982380707096954353e+00,4.500000000000000000e+00,-1.599449369186392689e+00
-2.299331874268247811e-01,3.649184197208650282e+00,4.333333333333333037e+00,-1.599449369186392689e+00
-2.394828947189028556e-01,3.315987687320346211e+00,4.166666666666666963e+00,-1.599449369186392689e+00
-2.490326020109809302e-01,2.982791177432042140e+00,4.000000000000000000e+00,-1.599449369186392689e+00
-2.585823093030590325e-01,2.649594667543737625e+00,3.833333333333333037e+00,-1.599449369186392689e+00
-2.681320165951370793e-01,2.316398157655433998e+00,3.666666666666666963e+00,-1.599449369186392689e+00
-2.776817238872151816e-01,1.983201647767129483e+00,3.500000000000000000e+00,-1.599449369186392689e+00
-2.872314311792932839e-01,1.650005137878825412e+00,3.333333333333333037e+00,-1.599449369186392689e+00
-2.967811384713713307e-01,1.316808627990521341e+00,3.166666666666666963e+00,-1.599449369186392467e+00
-3.063308457634494331e-01,9.836121181022172699e-01,3.000000000000000000e+00,-1.599449369186392689e+00
-2.538315285274710398e-01,6.319517880280909328e-01,3.000000000000000000e+00,-1.422600976587172328e+00
-9.136868532477881999e-02,3.152257920026492743e-01,3.000000000000000000e+00,-1.096846861437356990e+00
1.535398271560419747e-01,5.641878923531362666e-02,3.000000000000000000e+00,-8.129831085328697027e-01
4.535820828829200124e-01,-1.363265636326544683e-01,3.000000000000000000e+00,-5.710097185746062509e-01
7.861791779722535622e-01,-2.656834344208006127e-01,3.000000000000000000e+00,-3.709266921583964094e-01
1.135194169193764813e+00,-3.410714941124193267e-01,3.200000000000000178e+00,-2.127340297757710219e-01
1.490743801499087695e+00,-3.754644346061580817e-01,3.399999999999999911e+00,-9.643173181462297294e-02
1.847959197651462659e+00,-3.833315172210915445e-01,3.600000000000000089e+00,-2.201979855972022518e-02
2.205282075716207491e+00,-3.795788566511246742e-01,3.799999999999999822e+00,1.050176980692051586e-02
2.562612742435617541e+00,-3.791740104068991313e-01,4.000000000000000000e+00,1.132973205793721917e-03
3.016064182600233678e+00,-3.880917085746180550e-01,4.099999999999999645e+00,-1.966373456694195734e-02
3.469515622764849372e+00,-3.970094067423369788e-01,4.200000000000000178e+00,-1.966373456694197816e-02
3.802784514431800655e+00,-4.035635625379325742e-01,4.100000000000000533e+00,-1.966373456694196081e-02
4.136053406098752383e+00,-4.101177183335281695e-01,4.000000000000000000e+00,-1.966373456694193306e-02
4.469322297765703667e+00,-4.166718741291237649e-01,3.900000000000000355e+00,-1.966373456694196081e-02
4.802591189432654950e+00,-4.232260299247193047e-01,3.800000000000000266e+00,-1.966373456694179428e-02
5.135860081099606234e+00,-4.297801857203149001e-01,3.700000000000000178e+00,-1.966373456694196081e-02
5.469128972766557517e+00,-4.363343415159104954e-01,3.600000000000000089e+00,-1.966373456694196081e-02
5.802397864433508801e+00,-4.428884973115060908e-01,3.500000000000000000e+00,-1.966373456694196081e-02
6.135666756100460972e+00,-4.494426531071016861e-01,3.399999999999999911e+00,-1.966373456694190530e-02
6.468935647767411368e+00,-4.559968089026972260e-01,3.300000000000000266e+00,-1.966373456694184632e-02
6.802204539434363539e+00,-4.625509646982928214e-01,3.200000000000000178e+00,-1.966373456694190530e-02
7.135473431101313935e+00,-4.691051204938884167e-01,3.099999999999999645e+00,-1.966373456694201285e-02
7.468742322768266106e+00,-4.756592762894840121e-01,3.000000000000000000e+00,-1.966373456694190530e-02
7.835940024274340665e+00,-4.152251548665497616e-01,3.000000000000000000e+00,1.631196416246600556e-01
8.163188088961673472e+00,-2.370519169397233838e-01,3.000000000000000000e+00,4.985793307712518829e-01
8.426023479832913665e+00,2.763379584790492949e-02,3.000000000000000000e+00,7.889057279581309645e-01
8.616922954864989492e+00,3.485005756095218565e-01,3.000000000000000000e+00,1.034098832218851793e+00
8.740342579880966412e+00,7.011700774520568391e-01,3.000000000000000000e+00,1.234158642739673795e+00
8.807903817239456146e+00,1.068874472027967926e+00,3.200000000000000178e+00,1.389085158858310409e+00
8.834778962521921741e+00,1.441921757927083991e+00,3.399999999999999911e+00,1.498878380062911519e+00
8.837494201150470019e+00,1.816016986265872379e+00,3.600000000000000089e+00,1.563538305991279298e+00
8.832904229984604783e+00,2.190121388284865578e+00,3.799999999999999822e+00,1.583064936430318426e+00
8.837893802266872711e+00,2.564184639012610845e+00,4.000000000000000000e+00,1.557458271315718124e+00
8.848924732733129517e+00,2.871687318639398079e+00,4.099999999999999645e+00,1.534939070436169839e+00
8.859955663199386322e+00,3.179189998266185313e+00,4.200000000000000178e+00,1.534939070436169839e+00
8.870986593665644904e+00,3.486692677892972547e+00,4.299999999999999822e+00,1.534939070436164066e+00
8.882017524131901709e+00,3.794195357519759781e+00,4.400000000000000355e+00,1.534939070436169839e+00
8.893048454598158514e+00,4.101698037146547016e+00,4.500000000000000000e+00,1.534939070436169839e+00
8.904079385064415320e+00,4.409200716773334250e+00,4.599999999999999645e+00,1.534939070436169839e+00
8.915110315530673901e+00,4.716703396400121484e+00,4.700000000000000178e+00,1.534939070436164066e+00
8.926141245996930706e+00,5.024206076026908718e+00,4.799999999999999822e+00,1.534939070436169839e+00
8.937172176463187512e+00,5.331708755653696841e+00,4.900000000000000355e+00,1.534939070436170061e+00
8.948203106929444317e+00,5.639211435280483187e+00,5.000000000000000000e+00,1.534939070436169839e+00
8.959234037395701122e+00,5.946714114907270421e+00,5.000000000000000000e+00,1.534939070436169839e+00
8.970264967861959704e+00,6.254216794534057655e+00,5.000000000000000000e+00,1.534939070436164066e+00
8.981295898328216509e+00,6.561719474160845778e+00,5.000000000000000000e+00,1.534939070436170061e+00
8.992326828794473315e+00,6.869222153787632124e+00,5.000000000000000000e+00,1.534939070436169839e+00
9.003357759260730120e+00,7.176724833414419358e+00,5.000000000000000000e+00,1.534939070436169839e+00
9.014388689726988702e+00,7.484227513041206592e+00,5.000000000000000000e+00,1.534939070436164066e+00
9.025419620193245507e+00,7.791730192667993826e+00,5.000000000000000000e+00,1.534939070436169839e+00
9.036450550659502312e+00,8.099232872294781060e+00,5.000000000000000000e+00,1.534939070436169839e+00
9.047481481125759117e+00,8.406735551921567406e+00,5.000000000000000000e+00,1.534939070436169839e+00
9.058512411592015923e+00,8.714238231548357305e+00,5.000000000000000000e+00,1.534939070436170283e+00
9.069543342058274504e+00,9.021740911175141875e+00,5.000000000000000000e+00,1.534939070436163844e+00
9.080574272524531310e+00,9.329243590801929997e+00,5.000000000000000000e+00,1.534939070436170061e+00
9.091605202990788115e+00,9.636746270428716343e+00,5.000000000000000000e+00,1.534939070436169839e+00
9.102636133457044920e+00,9.944248950055504466e+00,5.000000000000000000e+00,1.534939070436170061e+00
9.113667063923301725e+00,1.025175162968229259e+01,5.000000000000000000e+00,1.534939070436170061e+00
9.124697994389560307e+00,1.055925430930907893e+01,5.000000000000000000e+00,1.534939070436164066e+00
9.135728924855817112e+00,1.086675698893586706e+01,5.000000000000000000e+00,1.534939070436170061e+00
9.146759855322073918e+00,1.117425966856265340e+01,5.000000000000000000e+00,1.534939070436169839e+00
9.157790785788330723e+00,1.148176234818944152e+01,5.000000000000000000e+00,1.534939070436170061e+00
9.168821716254589305e+00,1.178926502781622787e+01,5.000000000000000000e+00,1.534939070436164066e+00
9.179852646720846110e+00,1.209676770744301422e+01,5.000000000000000000e+00,1.534939070436169839e+00
9.190883577187102915e+00,1.240427038706980234e+01,5.000000000000000000e+00,1.534939070436170061e+00
9.201914507653359721e+00,1.271177306669659046e+01,5.000000000000000000e+00,1.534939070436170061e+00
9.212945438119616526e+00,1.301927574632337681e+01,5.000000000000000000e+00,1.534939070436169839e+00
9.223976368585875107e+00,1.332677842595016315e+01,5.000000000000000000e+00,1.534939070436164066e+00
9.235007299052131913e+00,1.363428110557695305e+01,5.000000000000000000e+00,1.534939070436170283e+00
9.246038229518388718e+00,1.394178378520373940e+01,5.000000000000000000e+00,1.534939070436169839e+00
9.257069159984645523e+00,1.424928646483052574e+01,5.000000000000000000e+00,1.534939070436169839e+00
9.268100090450904105e+00,1.455678914445731387e+01,5.000000000000000000e+00,1.534939070436164288e+00
9.279131020917160910e+00,1.486429182408410199e+01,5.000000000000000000e+00,1.534939070436170061e+00
9.290161951383417716e+00,1.517179450371088834e+01,5.000000000000000000e+00,1.534939070436169839e+00
9.301192881849674521e+00,1.547929718333767291e+01,5.000000000000000000e+00,1.534939070436169617e+00
9.312223812315931326e+00,1.578679986296446280e+01,5.000000000000000000e+00,1.534939070436170283e+00
9.323254742782189908e+00,1.609430254259125093e+01,5.000000000000000000e+00,1.534939070436164288e+00
9.334285673248446713e+00,1.640180522221803727e+01,5.000000000000000000e+00,1.534939070436169839e+00
9.345316603714703518e+00,1.670930790184482362e+01,5.000000000000000000e+00,1.534939070436169839e+00
9.356347534180960324e+00,1.701681058147160996e+01,5.000000000000000000e+00,1.534939070436169839e+00
9.367378464647217129e+00,1.732431326109839631e+01,5.000000000000000000e+00,1.534939070436169839e+00
9.378409395113475711e+00,1.763181594072518621e+01,5.000000000000000000e+00,1.534939070436164510e+00
9.389440325579732516e+00,1.793931862035197256e+01,5.000000000000000000e+00,1.534939070436169839e+00
9.401390183241161935e+00,1.827243768617226394e+01,4.833333333333333037e+00,1.534939070436168063e+00
9.413340040902591355e+00,1.860555675199255177e+01,4.666666666666666963e+00,1.534939070436167841e+00
9.425289898564020774e+00,1.893867581781284315e+01,4.500000000000000000e+00,1.534939070436168063e+00
9.437239756225448417e+00,1.927179488363313098e+01,4.333333333333333037e+00,1.534939070436173170e+00
9.449189613886877837e+00,1.960491394945342236e+01,4.166666666666666963e+00,1.534939070436168063e+00
9.461139471548307256e+00,1.993803301527371374e+01,4.000000000000000000e+00,1.534939070436168063e+00
9.473089329209736675e+00,2.027115208109400157e+01,3.833333333333333037e+00,1.534939070436167841e+00
9.485039186871166095e+00,2.060427114691429296e+01,3.666666666666666963e+00,1.534939070436168063e+00
9.496989044532595514e+00,2.093739021273458434e+01,3.500000000000000000e+00,1.534939070436168063e+00
9.508938902194023157e+00,2.127050927855487217e+01,3.333333333333333037e+00,1.534939070436173170e+00
9.520888759855452577e+00,2.160362834437516355e+01,3.166666666666666963e+00,1.534939070436168063e+00
9.532838617516881996e+00,2.193674741019545138e+01,3.000000000000000000e+00,1.534939070436167841e+00
9.483274351841703975e+00,2.229490626822902044e+01,3.000000000000000000e+00,1.708309202371690816e+00
9.323531536617657878e+00,2.261971570459332526e+01,3.000000000000000000e+00,2.027866247210575956e+00
9.080337090867962146e+00,2.288827494788243300e+01,3.000000000000000000e+00,2.306670553283840519e+00
8.780429467564827561e+00,2.309207789809688194e+01,3.000000000000000000e+00,2.544722119961587925e+00
8.446166401329099571e+00,2.323323333284530534e+01,3.000000000000000000e+00,2.742020946718938035e+00
8.093796266022932784e+00,2.332059501656288347e+01,3.200000000000000178e+00,2.898567033121772774e+00
7.733550818839520780e+00,2.336667880196078073e+01,3.399999999999999911e+00,3.014360378826329345e+00
7.370771823123654087e+00,2.338563005426805930e+01,3.600000000000000089e+00,3.089400983578629134e+00
7.007514089720646489e+00,2.339213444539230125e+01,3.799999999999999822e+00,3.123688847214273423e+00
6.644313971523955864e+00,2.340098690663976200e+01,4.000000000000000000e+00,3.117223969658168503e+00
6.116709132424926310e+00,2.341643804405968865e+01,4.099999999999999645e+00,3.112315585995792500e+00
5.589104293325895867e+00,2.343188918147961175e+01,4.200000000000000178e+00,3.112315585995799161e+00
5.255913807569831953e+00,2.344164680991838878e+01,4.100000000000000533e+00,3.112315585995792500e+00
4.922723321813768038e+00,2.345140443835716226e+01,4.000000000000000000e+00,3.112315585995803158e+00
4.589532836057703236e+00,2.346116206679593930e+01,3.900000000000000355e+00,3.112315585995792500e+00
4.256342350301640209e+00,2.347091969523471633e+01,3.800000000000000266e+00,3.112315585995792055e+00
3.923151864545575407e+00,2.348067732367348981e+01,3.700000000000000178e+00,3.112315585995803158e+00
3.589961378789511492e+00,2.349043495211226684e+01,3.600000000000000089e+00,3.112315585995792500e+00
3.256770893033447134e+00,2.350019258055104387e+01,3.500000000000000000e+00,3.112315585995792500e+00
2.923580407277383664e+00,2.350995020898981736e+01,3.399999999999999911e+00,3.112315585995803158e+00
2.590389921521319305e+00,2.351970783742859439e+01,3.300000000000000266e+00,3.112315585995792500e+00
2.257199435765254947e+00,2.352946546586737142e+01,3.200000000000000178e+00,3.112315585995792500e+00
1.924008950009191476e+00,2.353922309430614490e+01,3.099999999999999645e+00,3.112315585995803158e+00
1.590818464253127118e+00,2.354898072274492193e+01,3.000000000000000000e+00,3.112315585995792500e+00
1.225840021530431923e+00,2.349147384900874158e+01,3.000000000000000000e+00,-2.985315061269884218e+00
9.005864938457255331e-01,2.331516824013845479e+01,3.000000000000000000e+00,-2.644868975688296153e+00
6.402114343501996707e-01,2.305175232242429217e+01,3.000000000000000000e+00,-2.350389075076373402e+00
4.524472273388366328e-01,2.273208151894744233e+01,3.000000000000000000e+00,-2.101875360489108058e+00
3.327352363997488349e-01,2.238090143477513294e+01,3.000000000000000000e+00,-1.899327832814040162e+00
2.692135031675283452e-01,2.201513005375055698e+01,3.200000000000000178e+00,-1.742746492772674571e+00
2.464477425199707306e-01,2.164442490813738473e+01,3.399999999999999911e+00,-1.632131340921618712e+00
2.476788575501629452e-01,2.127293142080626254e+01,3.600000000000000089e+00,-1.567482377653485193e+00
2.558504678032001989e-01,2.090149918391542627e+01,3.799999999999999822e+00,-1.548799603197502650e+00
2.538865596610909714e-01,2.053002108720047048e+01,4.000000000000000000e+00,-1.576083017619884341e+00
2.449741413026989001e-01,2.021906007019169849e+01,4.099999999999999645e+00,-1.599449369186392689e+00
2.360617229443068288e-01,1.990809905318292650e+01,4.200000000000000178e+00,-1.599449369186392689e+00
2.271493045859147575e-01,1.959713803617415451e+01,4.299999999999999822e+00,-1.599449369186392689e+00
2.182368862275226862e-01,1.928617701916538252e+01,4.400000000000000355e+00,-1.599449369186392689e+00
2.093244678691306149e-01,1.897521600215661053e+01,4.500000000000000000e+00,-1.599449369186392689e+00
2.004120495107385713e-01,1.866425498514783854e+01,4.599999999999999645e+00,-1.599449369186392689e+00
1.914996311523465000e-01,1.835329396813906655e+01,4.700000000000000178e+00,-1.599449369186392689e+00
1.825872127939544287e-01,1.804233295113029456e+01,4.799999999999999822e+00,-1.599449369186392689e+00
1.736747944355623574e-01,1.773137193412152257e+01,4.900000000000000355e+00,-1.599449369186392689e+00
1.647623760771702861e-01,1.742041091711275058e+01,5.000000000000000000e+00,-1.599449369186392689e+00
1.558499577187782426e-01,1.710944990010397859e+01,5.000000000000000000e+00,-1.599449369186392689e+00
1.469375393603861712e-01,1.679848888309520660e+01,5.000000000000000000e+00,-1.599449369186392689e+00
1.380251210019940999e-01,1.648752786608643461e+01,5.000000000000000000e+00,-1.599449369186392689e+00
1.291127026436020286e-01,1.617656684907766262e+01,5.000000000000000000e+00,-1.599449369186392689e+00
1.202002842852099573e-01,1.586560583206889063e+01,5.000000000000000000e+00,-1.599449369186392689e+00
1.112878659268178860e-01,1.555464481506011865e+01,5.000000000000000000e+00,-1.599449369186392689e+00
1.023754475684258147e-01,1.524368379805134666e+01,5.000000000000000000e+00,-1.599449369186392689e+00
9.346302921003374342e-02,1.493272278104257289e+01,5.000000000000000000e+00,-1.599449369186392467e+00
8.455061085164169987e-02,1.462176176403380268e+01,5.000000000000000000e+00,-1.599449369186392689e+00
7.563819249324960081e-02,1.431080074702503069e+01,5.000000000000000000e+00,-1.599449369186392689e+00
6.672577413485755726e-02,1.399983973001625870e+01,5.000000000000000000e+00,-1.599449369186392689e+00
5.781335577646548596e-02,1.368887871300748493e+01,5.000000000000000000e+00,-1.599449369186392467e+00
4.890093741807338690e-02,1.337791769599871294e+01,5.000000000000000000e+00,-1.599449369186392689e+00
3.998851905968137110e-02,1.306695667898994273e+01,5.000000000000000000e+00,-1.599449369186392689e+00
3.107610070128927204e-02,1.275599566198116896e+01,5.000000000000000000e+00,-1.599449369186392689e+00
2.216368234289722849e-02,1.244503464497239698e+01,5.000000000000000000e+00,-1.599449369186392689e+00
1.325126398450512943e-02,1.213407362796362499e+01,5.000000000000000000e+00,-1.599449369186392689e+00
4.338845626113058129e-03,1.182311261095485300e+01,5.000000000000000000e+00,-1.599449369186392689e+00
-4.573572732278985420e-03,1.151215159394608101e+01,5.000000000000000000e+00,-1.599449369186392689e+00
-1.348599109067105672e-02,1.120119057693730902e+01,5.000000000000000000e+00,-1.599449369186392689e+00
-2.239840944906307252e-02,1.089022955992853881e+01,5.000000000000000000e+00,-1.599449369186392689e+00
-3.131082780745519933e-02,1.057926854291976504e+01,5.000000000000000000e+00,-1.599449369186392689e+00
-4.022324616584727064e-02,1.026830752591099305e+01,5.000000000000000000e+00,-1.599449369186392689e+00
-4.913566452423934194e-02,9.957346508902221061e+00,5.000000000000000000e+00,-1.599449369186392689e+00
-5.804808288263135774e-02,9.646385491893449071e+00,5.000000000000000000e+00,-1.599449369186392467e+00
-6.696050124102348455e-02,9.335424474884675305e+00,5.000000000000000000e+00,-1.599449369186392689e+00
-7.587291959941555586e-02,9.024463457875905092e+00,5.000000000000000000e+00,-1.599449369186392911e+00
-8.478533795780757165e-02,8.713502440867133103e+00,5.000000000000000000e+00,-1.599449369186392467e+00
-9.369775631619969847e-02,8.402541423858359337e+00,5.000000000000000000e+00,-1.599449369186392689e+00
-1.026101746745917698e-01,8.091580406849589124e+00,5.000000000000000000e+00,-1.599449369186392911e+00
-1.115225930329837856e-01,7.780619389840817135e+00,5.000000000000000000e+00,-1.599449369186392467e+00
-1.204350113913758569e-01,7.469658372832045146e+00,5.000000000000000000e+00,-1.599449369186392689e+00
-1.293474297497679282e-01,7.158697355823273156e+00,5.000000000000000000e+00,-1.599449369186392689e+00
-1.382598481081599995e-01,6.847736338814499391e+00,5.000000000000000000e+00,-1.599449369186392467e+00
-1.471722664665520708e-01,6.536775321805729178e+00,5.000000000000000000e+00,-1.599449369186392911e+00
-1.560846848249441976e-01,6.225814304796955412e+00,5.000000000000000000e+00,-1.599449369186392689e+00
-1.649971031833362134e-01,5.914853287788183422e+00,5.000000000000000000e+00,-1.599449369186392467e+00
-1.739095215417282292e-01,5.603892270779413209e+00,5.000000000000000000e+00,-1.599449369186392689e+00
-1.828219399001204115e-01,5.292931253770639444e+00,5.000000000000000000e+00,-1.599449369186392911e+00
